SN;Filt;MJD;mag
2001gb; 5;52266.49356;17.386
2001gb; 5;52267.52260;17.434
2001gb; 5;52320.27895;19.491
2001gc; 1;52257.38116;17.771
2001gc; 1;52262.28242;18.368
2001gc; 1;52267.37988;18.992
2001gc; 1;52320.20541;20.208
2001gc; 2;52257.37157;17.451
2001gc; 2;52262.20817;17.996
2001gc; 2;52262.28633;18.055
2001gc; 2;52266.34858;18.407
2001gc; 2;52267.38378;18.494
2001gc; 2;52320.20933;19.812
2001gc; 3;52257.37479;16.646
2001gc; 3;52262.21139;16.917
2001gc; 3;52262.28943;16.922
2001gc; 3;52266.35177;17.111
2001gc; 3;52267.38696;17.134
2001gc; 3;52320.21251;19.030
2001gc; 4;52257.37728;16.515
2001gc; 4;52262.21391;16.643
2001gc; 4;52262.29193;16.601
2001gc; 4;52266.35431;16.595
2001gc; 4;52267.38946;16.600
2001gc; 4;52320.21498;18.682
2001gc; 5;52257.37910;16.709
2001gc; 5;52262.21572;16.658
2001gc; 5;52262.29372;16.651
2001gc; 5;52266.35610;16.506
2001gc; 5;52267.39124;16.463
2001gc; 5;52320.21677;18.607
2001ic; 2;52257.16216;18.619
2001ic; 2;52266.14810;19.743
2001ic; 2;52267.14606;19.952
2001ic; 3;52257.16536;18.005
2001ic; 3;52266.15127;18.663
2001ic; 3;52267.14924;18.759
2001ic; 4;52257.16785;17.915
2001ic; 5;52258.09845;18.589
2001ic; 5;52266.15554;18.390
2001ie; 1;52257.54487;16.964
2001ie; 1;52260.41119;17.187
2001ie; 1;52265.44689;18.117
2001ie; 1;52266.50372;18.230
2001ie; 2;52257.53668;16.881
2001ie; 2;52260.41564;17.138
2001ie; 2;52293.51376;19.825
2001ie; 2;52320.29743;20.116
2001ie; 3;52257.53437;16.758
2001ie; 3;52257.53955;16.703
2001ie; 3;52260.41944;16.836
2001ie; 3;52266.51080;17.206
2001ie; 3;52285.41674;18.379
2001ie; 3;52293.51697;18.725
2001ie; 3;52320.30065;19.382
2001ie; 4;52257.54170;16.698
2001ie; 4;52260.42204;16.833
2001ie; 4;52282.45654;17.896
2001ie; 4;52285.41924;18.030
2001ie; 4;52289.28022;18.212
2001ie; 4;52293.51946;18.320
2001ie; 4;52320.30314;19.325
2001ie; 5;52257.54316;17.011
2001ie; 5;52266.51508;17.372
2001ie; 5;52289.28201;17.693
2001ie; 5;52293.52126;17.831
2001ie; 5;52320.30491;18.420
2002G ; 2;52296.48332;17.713
2002G ; 2;52320.42733;19.756
2002G ; 2;52373.40459;21.457
2002G ; 2;52402.27383;21.570
2002G ; 3;52295.47922;17.611
2002G ; 3;52296.48722;17.548
2002G ; 3;52320.43125;18.508
2002G ; 3;52345.42325;19.965
2002G ; 3;52373.40848;20.497
2002G ; 3;52402.27771;21.184
2002G ; 4;52295.48242;17.366
2002G ; 4;52320.43442;17.922
2002G ; 4;52345.42642;19.132
2002G ; 4;52373.41167;20.180
2002G ; 4;52402.28087;21.082
2002G ; 5;52320.43690;17.783
2002G ; 5;52345.42891;18.976
2002G ; 5;52373.41414;20.354
2002G ; 5;52402.28334;20.954
2002ar; 3;52320.38042;16.909
2002ar; 3;52345.39530;18.767
2002ar; 3;52373.30682;19.711
2002ar; 4;52345.39707;18.364
2002ar; 4;52373.30859;19.438
2002ar; 5;52320.38366;17.555
2002ar; 5;52345.39852;18.202
2002ar; 5;52373.31003;19.993
2002bf; 1;52342.31554;16.817
2002bf; 1;52352.22230;18.145
2002bf; 2;52354.36531;17.891
2002bf; 3;52347.19803;16.467
2002bf; 3;52373.24105;18.496
2002bf; 4;52342.32304;16.131
2002bf; 4;52345.28756;16.306
2002bf; 4;52352.22978;16.728
2002bf; 4;52354.36959;16.830
2002bf; 5;52342.32449;16.612
2002bf; 5;52345.28900;16.844
2002bf; 5;52347.20127;17.031
2002bf; 5;52351.31826;17.200
2002bf; 5;52352.23123;17.116
2002bf; 5;52354.37105;17.250
2002bo; 1;52344.24715;16.292
2002bo; 1;52345.31095;15.873
2002bo; 1;52346.21294;15.281
2002bo; 1;52348.11669;14.689
2002bo; 1;52369.23924;15.269
2002bo; 1;52373.25906;15.861
2002bo; 1;52377.15575;16.257
2002bo; 1;52378.13440;16.444
2002bo; 1;52382.23057;16.793
2002bo; 1;52397.12848;17.612
2002bo; 1;52412.17391;17.809
2002bo; 1;52435.18381;18.280
2002bo; 2;52344.25041;16.170
2002bo; 2;52345.31413;15.789
2002bo; 2;52346.21618;15.344
2002bo; 2;52348.11993;14.794
2002bo; 2;52350.16715;14.410
2002bo; 2;52353.20267;14.118
2002bo; 2;52355.17772;14.033
2002bo; 2;52369.24244;14.904
2002bo; 2;52371.25936;15.116
2002bo; 2;52373.26228;15.365
2002bo; 2;52374.21809;15.442
2002bo; 2;52378.13763;15.859
2002bo; 2;52382.23377;16.217
2002bo; 2;52397.13168;17.002
2002bo; 2;52402.24426;17.071
2002bo; 2;52412.17782;17.218
2002bo; 2;52435.18772;17.497
2002bo; 3;52344.25288;15.693
2002bo; 3;52345.31661;15.307
2002bo; 3;52346.21868;14.988
2002bo; 3;52348.12243;14.487
2002bo; 3;52350.16965;14.148
2002bo; 3;52355.18020;13.708
2002bo; 3;52369.24492;14.093
2002bo; 3;52371.26184;14.252
2002bo; 3;52373.26477;14.348
2002bo; 3;52374.22058;14.387
2002bo; 3;52381.18115;14.710
2002bo; 3;52382.23627;14.821
2002bo; 3;52397.13417;15.687
2002bo; 3;52402.24672;15.807
2002bo; 3;52412.18101;16.088
2002bo; 3;52408.27464;15.990
2002bo; 3;52435.19089;16.680
2002bo; 4;52344.25468;15.300
2002bo; 4;52345.31841;14.905
2002bo; 4;52345.32679;14.894
2002bo; 4;52345.33757;14.881
2002bo; 4;52346.22049;14.675
2002bo; 4;52348.12424;14.131
2002bo; 4;52350.17147;13.818
2002bo; 4;52353.20697;13.577
2002bo; 4;52355.18200;13.506
2002bo; 4;52369.24671;14.024
2002bo; 4;52371.26363;14.119
2002bo; 4;52373.26657;14.133
2002bo; 4;52374.22236;14.133
2002bo; 4;52377.16324;14.162
2002bo; 4;52378.14194;14.179
2002bo; 4;52381.18293;14.244
2002bo; 4;52382.23806;14.262
2002bo; 4;52397.13595;15.146
2002bo; 4;52402.24853;15.303
2002bo; 4;52412.18348;15.669
2002bo; 4;52435.19338;16.688
2002bo; 5;52344.25613;15.291
2002bo; 5;52345.32822;14.908
2002bo; 5;52346.22193;14.575
2002bo; 5;52348.12568;14.094
2002bo; 5;52350.17293;13.826
2002bo; 5;52353.20841;13.624
2002bo; 5;52355.18345;13.628
2002bo; 5;52369.24815;14.202
2002bo; 5;52371.26507;14.187
2002bo; 5;52373.26802;14.121
2002bo; 5;52374.22380;14.082
2002bo; 5;52378.14339;14.002
2002bo; 5;52381.18438;13.953
2002bo; 5;52382.23951;14.028
2002bo; 5;52397.13738;14.813
2002bo; 5;52402.24998;15.069
2002bo; 5;52408.27788;15.268
2002bo; 5;52412.18527;15.504
2002bo; 5;52435.19517;16.438
2002bz; 1;52373.45656;17.328
2002bz; 2;52373.45977;17.332
2002bz; 2;52385.22870;18.687
2002bz; 2;52402.35472;19.976
2002bz; 2;52435.28030;20.682
2002bz; 3;52373.46226;17.186
2002bz; 3;52385.23118;18.009
2002bz; 3;52402.35722;19.125
2002bz; 3;52435.28346;19.833
2002bz; 4;52373.46406;17.150
2002bz; 4;52385.23297;17.771
2002bz; 4;52402.35902;18.749
2002bz; 4;52435.28594;19.744
2002bz; 5;52373.46551;17.459
2002bz; 5;52385.23442;17.987
2002bz; 5;52402.36046;18.454
2002bz; 5;52435.28773;19.217
2002cd; 1;52375.46317;17.856
2002cd; 1;52379.48610;17.555
2002cd; 1;52383.49436;17.544
2002cd; 1;52402.42331;18.949
2002cd; 1;52431.37277;20.784
2002cd; 2;52375.46707;17.639
2002cd; 2;52379.48999;17.259
2002cd; 2;52383.49830;17.145
2002cd; 2;52401.43652;18.346
2002cd; 2;52402.42722;18.425
2002cd; 2;52431.37666;19.931
2002cd; 2;52435.40725;20.053
2002cd; 3;52375.47025;16.883
2002cd; 3;52379.49319;16.446
2002cd; 3;52383.50149;16.272
2002cd; 3;52401.43969;16.961
2002cd; 3;52402.43039;16.996
2002cd; 3;52431.37983;18.299
2002cd; 3;52435.41042;18.412
2002cd; 4;52375.47273;16.279
2002cd; 4;52379.49571;15.929
2002cd; 4;52383.50399;15.801
2002cd; 4;52401.44216;16.523
2002cd; 4;52402.43288;16.517
2002cd; 4;52431.38231;17.574
2002cd; 4;52435.41292;17.726
2002cd; 5;52375.47451;15.958
2002cd; 5;52379.49752;15.664
2002cd; 5;52383.50579;15.659
2002cd; 5;52401.44395;16.335
2002cd; 5;52402.43468;16.303
2002cd; 5;52431.38410;17.019
2002cd; 5;52435.41470;17.195
2002ck; 1;52402.33993;16.769
2002ck; 1;52404.28624;16.994
2002ck; 1;52427.26360;19.439
2002ck; 1;52434.30309;19.733
2002ck; 1;52435.26462;19.724
2002ck; 2;52402.34311;16.892
2002ck; 2;52404.28948;17.003
2002ck; 2;52427.26681;19.311
2002ck; 2;52434.29862;19.538
2002ck; 2;52435.26785;19.590
2002ck; 2;52438.24865;19.674
2002ck; 3;52402.34559;16.707
2002ck; 3;52404.29197;16.798
2002ck; 3;52427.26928;18.146
2002ck; 3;52434.30880;18.520
2002ck; 3;52435.27035;18.591
2002ck; 3;52438.25113;18.771
2002ck; 4;52402.34738;16.610
2002ck; 4;52404.29375;16.725
2002ck; 4;52427.27108;17.501
2002ck; 4;52434.31059;17.941
2002ck; 4;52435.27213;17.983
2002ck; 4;52438.25293;18.204
2002ck; 5;52402.34884;16.986
2002ck; 5;52404.29519;17.152
2002ck; 5;52427.27252;17.325
2002ck; 5;52434.31204;17.782
2002ck; 5;52435.27358;17.783
2002ck; 5;52438.25436;17.921
2002cr; 1;52399.22788;14.751
2002cr; 1;52401.26549;14.325
2002cr; 1;52402.29792;14.091
2002cr; 1;52403.28963;13.989
2002cr; 1;52429.24266;16.579
2002cr; 1;52433.24291;16.779
2002cr; 1;52435.23057;17.003
2002cr; 1;52437.17512;17.063
2002cr; 2;52399.23108;15.168
2002cr; 2;52401.26868;14.779
2002cr; 2;52402.30110;14.633
2002cr; 2;52403.29285;14.520
2002cr; 2;52410.17936;14.285
2002cr; 2;52429.24587;16.121
2002cr; 2;52433.24611;16.451
2002cr; 2;52435.23376;16.620
2002cr; 2;52437.17834;16.789
2002cr; 3;52399.23355;15.216
2002cr; 3;52401.27116;14.833
2002cr; 3;52402.30358;14.686
2002cr; 3;52403.29535;14.579
2002cr; 3;52410.18186;14.291
2002cr; 3;52429.24834;15.267
2002cr; 3;52433.24860;15.473
2002cr; 3;52435.23624;15.589
2002cr; 3;52437.18084;15.720
2002cr; 4;52399.23535;15.093
2002cr; 4;52401.27294;14.714
2002cr; 4;52402.30537;14.569
2002cr; 4;52403.29713;14.461
2002cr; 4;52410.18366;14.270
2002cr; 4;52429.25014;14.994
2002cr; 4;52433.25041;15.083
2002cr; 4;52435.23803;15.160
2002cr; 4;52437.18263;15.272
2002cr; 5;52399.23679;15.031
2002cr; 5;52401.27439;14.697
2002cr; 5;52402.30682;14.562
2002cr; 5;52403.29859;14.473
2002cr; 5;52410.18510;14.494
2002cr; 5;52429.25159;14.950
2002cr; 5;52433.25185;14.909
2002cr; 5;52435.23947;14.924
2002cr; 5;52437.18407;14.972
2002de; 1;52428.20118;16.662
2002de; 1;52430.24627;16.561
2002de; 1;52432.29759;16.550
2002de; 1;52435.31500;16.631
2002de; 1;52436.25559;16.744
2002de; 1;52439.34235;16.869
2002de; 2;52428.20439;16.902
2002de; 2;52432.30082;16.748
2002de; 2;52435.31821;16.757
2002de; 2;52436.25880;16.785
2002de; 2;52439.34557;16.906
2002de; 3;52428.20686;16.826
2002de; 3;52430.25196;16.686
2002de; 3;52432.30331;16.616
2002de; 3;52435.32071;16.593
2002de; 3;52436.26127;16.575
2002de; 3;52439.34806;16.683
2002de; 4;52428.20865;16.629
2002de; 4;52430.25374;16.549
2002de; 4;52432.30515;16.474
2002de; 4;52435.32249;16.433
2002de; 4;52436.26308;16.458
2002de; 4;52439.34984;16.540
2002de; 5;52428.21009;16.716
2002de; 5;52430.25520;16.755
2002de; 5;52432.30662;16.722
2002de; 5;52435.32395;16.744
2002de; 5;52436.26451;16.803
2002de; 5;52439.35130;16.901
2002dj; 1;52440.17646;15.748
2002dj; 1;52443.17282;14.521
2002dj; 1;52444.14465;14.330
2002dj; 1;52453.15499;14.244
2002dj; 2;52440.17969;15.589
2002dj; 2;52442.17687;15.045
2002dj; 2;52443.17606;14.844
2002dj; 2;52444.14787;14.711
2002dj; 2;52447.16639;14.437
2002dj; 2;52449.16720;14.365
2002dj; 2;52451.15494;14.344
2002dj; 2;52452.14632;14.368
2002dj; 2;52452.15367;14.372
2002dj; 2;52453.14759;14.394
2002dj; 2;52453.15814;14.382
2002dj; 2;52461.15758;14.906
2002dj; 3;52440.18218;15.380
2002dj; 3;52442.17939;14.910
2002dj; 3;52443.17855;14.722
2002dj; 3;52447.16888;14.304
2002dj; 3;52449.16971;14.202
2002dj; 3;52450.15081;14.188
2002dj; 3;52451.15743;14.156
2002dj; 3;52452.14882;14.137
2002dj; 3;52453.15009;14.136
2002dj; 3;52461.16009;14.406
2002dj; 4;52440.18398;15.168
2002dj; 4;52442.18117;14.676
2002dj; 4;52443.18035;14.536
2002dj; 4;52444.15215;14.480
2002dj; 4;52447.17067;14.212
2002dj; 4;52449.17149;14.159
2002dj; 4;52450.15259;14.090
2002dj; 4;52451.15922;14.039
2002dj; 4;52452.15061;14.071
2002dj; 4;52453.15189;14.087
2002dj; 4;52461.16188;14.472
2002dj; 5;52440.18543;15.235
2002dj; 5;52442.18262;14.745
2002dj; 5;52443.18179;14.628
2002dj; 5;52444.15360;14.569
2002dj; 5;52447.17212;14.355
2002dj; 5;52449.15852;14.345
2002dj; 5;52449.17295;14.366
2002dj; 5;52450.15404;14.353
2002dj; 5;52451.16067;14.378
2002dj; 5;52452.15207;14.406
2002dj; 5;52453.15333;14.413
2002dj; 5;52461.16332;14.870
2002do; 1;52445.46575;16.896
2002do; 1;52447.47115;17.231
2002do; 1;52448.47171;17.389
2002do; 1;52466.40110;19.281
2002do; 2;52445.46896;16.804
2002do; 2;52447.47436;16.970
2002do; 2;52448.47495;17.053
2002do; 2;52460.40271;18.777
2002do; 2;52463.30576;19.409
2002do; 2;52466.40432;19.935
2002do; 3;52445.47145;16.491
2002do; 3;52447.47686;16.519
2002do; 3;52448.47744;16.555
2002do; 3;52460.40519;17.570
2002do; 3;52466.40682;18.218
2002do; 3;52467.41671;18.221
2002do; 4;52445.47325;16.189
2002do; 4;52447.47866;16.273
2002do; 4;52448.47924;16.308
2002do; 4;52460.40699;16.959
2002do; 4;52466.40862;17.589
2002do; 4;52467.41851;17.509
2002do; 5;52445.47470;16.190
2002do; 5;52445.47990;16.199
2002do; 5;52445.48162;16.220
2002do; 5;52447.48010;16.328
2002do; 5;52448.48068;16.366
2002do; 5;52448.48234;16.347
2002do; 5;52460.40845;16.477
2002do; 5;52466.41008;16.991
2002do; 5;52467.41994;17.125
2002dp; 1;52446.46955;14.566
2002dp; 1;52448.46078;14.421
2002dp; 1;52450.45925;14.493
2002dp; 1;52450.47031;14.523
2002dp; 1;52452.46156;14.611
2002dp; 1;52452.47245;14.636
2002dp; 1;52466.42427;16.315
2002dp; 2;52446.47278;14.929
2002dp; 2;52448.46399;14.789
2002dp; 2;52450.47353;14.754
2002dp; 2;52452.46478;14.869
2002dp; 2;52459.42157;15.193
2002dp; 2;52462.36969;15.518
2002dp; 2;52466.42750;15.963
2002dp; 2;52580.26322;19.117
2002dp; 2;52614.21414;19.663
2002dp; 2;52634.21353;20.225
2002dp; 3;52446.47528;14.821
2002dp; 3;52448.46648;14.675
2002dp; 3;52449.47836;14.651
2002dp; 3;52450.46495;14.668
2002dp; 3;52450.47602;14.636
2002dp; 3;52452.46727;14.629
2002dp; 3;52452.47816;14.639
2002dp; 3;52459.42406;14.816
2002dp; 3;52462.37219;14.983
2002dp; 3;52466.43000;15.358
2002dp; 3;52579.24375;18.801
2002dp; 3;52580.26635;18.843
2002dp; 3;52614.21730;19.404
2002dp; 3;52634.21669;19.863
2002dp; 4;52446.47706;14.654
2002dp; 4;52448.46828;14.551
2002dp; 4;52449.48015;14.542
2002dp; 4;52450.46675;14.570
2002dp; 4;52450.47781;14.568
2002dp; 4;52452.46906;14.536
2002dp; 4;52452.47995;14.564
2002dp; 4;52459.42587;14.802
2002dp; 4;52462.37398;15.038
2002dp; 4;52580.26882;19.161
2002dp; 4;52614.21975;19.969
2002dp; 5;52446.47852;14.645
2002dp; 5;52448.46972;14.621
2002dp; 5;52449.48160;14.640
2002dp; 5;52450.46819;14.690
2002dp; 5;52450.47926;14.723
2002dp; 5;52452.47051;14.740
2002dp; 5;52452.48141;14.775
2002dp; 5;52459.42730;15.093
2002dp; 5;52462.37543;15.244
2002dp; 5;52467.43441;15.181
2002dp; 5;52579.24796;19.115
2002dp; 5;52580.27058;19.157
2002dp; 5;52614.22152;20.194
2002es; 1;52522.45714;17.460
2002es; 1;52529.37683;18.415
2002es; 1;52532.49058;18.855
2002es; 1;52554.33461;20.179
2002es; 1;52558.34584;20.284
2002es; 1;52614.30021;21.049
2002es; 2;52521.37851;17.460
2002es; 2;52522.46035;17.483
2002es; 2;52529.38007;18.187
2002es; 2;52532.49378;18.496
2002es; 2;52547.34081;19.288
2002es; 2;52554.33784;19.831
2002es; 2;52558.34907;20.018
2002es; 2;52614.30409;21.974
2002es; 3;52522.46284;16.808
2002es; 3;52522.46777;16.850
2002es; 3;52529.38255;17.261
2002es; 3;52532.49627;17.517
2002es; 3;52547.34329;18.408
2002es; 3;52554.34031;18.826
2002es; 3;52558.35159;19.175
2002es; 4;52521.38279;16.375
2002es; 4;52522.46463;16.476
2002es; 4;52529.38435;16.754
2002es; 4;52532.49807;16.898
2002es; 4;52547.34508;17.634
2002es; 4;52554.34211;18.273
2002es; 4;52558.35336;18.647
2002es; 4;52579.36332;20.507
2002es; 5;52522.46608;16.331
2002es; 5;52529.38580;16.471
2002es; 5;52532.49951;16.562
2002es; 5;52547.34653;17.119
2002es; 5;52554.34355;17.745
2002es; 5;52558.35481;18.080
2002es; 5;52579.36509;20.176
2002eu; 1;52530.33850;18.797
2002eu; 1;52533.48730;19.375
2002eu; 1;52556.31324;20.919
2002eu; 1;52614.23954;21.046
2002eu; 2;52533.49052;19.056
2002eu; 2;52556.31645;20.655
2002eu; 2;52614.24341;21.551
2002eu; 3;52533.49303;18.137
2002eu; 3;52556.31894;19.884
2002eu; 3;52614.24655;21.075
2002eu; 4;52530.34598;17.796
2002eu; 4;52533.49481;17.925
2002eu; 4;52556.32072;19.130
2002eu; 4;52614.24899;21.262
2002eu; 5;52533.49627;18.144
2002eu; 5;52556.32219;19.198
2002fb; 1;52531.34813;17.786
2002fb; 1;52534.31323;18.472
2002fb; 1;52536.48668;18.964
2002fb; 1;52546.35324;19.968
2002fb; 2;52531.35134;17.356
2002fb; 2;52546.35645;19.446
2002fb; 2;52553.34660;19.919
2002fb; 2;52561.26464;19.945
2002fb; 2;52563.19759;20.066
2002fb; 2;52579.33159;20.525
2002fb; 2;52603.19773;21.044
2002fb; 2;52613.15404;21.056
2002fb; 2;52614.26580;21.009
2002fb; 2;52634.31257;21.232
2002fb; 3;52531.35384;16.657
2002fb; 3;52546.35895;18.100
2002fb; 3;52553.34909;18.603
2002fb; 3;52561.26713;18.876
2002fb; 3;52563.20008;18.824
2002fb; 3;52579.33473;19.303
2002fb; 3;52586.31859;19.804
2002fb; 3;52586.37181;19.774
2002fb; 3;52591.23191;20.041
2002fb; 3;52603.20090;20.399
2002fb; 3;52613.15720;20.527
2002fb; 3;52614.26895;20.579
2002fb; 4;52531.35562;16.373
2002fb; 4;52546.36073;17.436
2002fb; 4;52553.35087;17.986
2002fb; 4;52561.26894;18.389
2002fb; 4;52563.17730;18.497
2002fb; 4;52563.19001;18.452
2002fb; 4;52579.32262;19.479
2002fb; 4;52586.32105;19.494
2002fb; 4;52586.37427;19.461
2002fb; 4;52591.23438;19.714
2002fb; 4;52603.20337;20.101
2002fb; 5;52531.35708;16.296
2002fb; 5;52536.49564;16.425
2002fb; 5;52546.36218;16.897
2002fb; 5;52553.35234;17.465
2002fb; 5;52561.27038;17.955
2002fb; 5;52563.17876;17.960
2002fb; 5;52563.19146;18.013
2002fb; 5;52579.33896;18.605
2002fb; 5;52586.32284;18.916
2002fb; 5;52591.23616;19.041
2002fb; 5;52602.22479;19.457
2002fb; 5;52613.16141;19.969
2002fk; 1;52551.46955;12.991
2002fk; 1;52552.44656;13.119
2002fk; 1;52557.34347;13.615
2002fk; 1;52559.37971;13.897
2002fk; 1;52562.32509;14.734
2002fk; 1;52573.31662;15.823
2002fk; 1;52583.31850;16.304
2002fk; 1;52602.24595;16.732
2002fk; 1;52603.25227;16.969
2002fk; 1;52612.30681;17.103
2002fk; 1;52614.22851;17.170
2002fk; 1;52635.17983;17.563
2002fk; 2;52545.41219;13.338
2002fk; 2;52552.44394;13.375
2002fk; 2;52554.44372;13.550
2002fk; 2;52557.34669;13.735
2002fk; 2;52559.38293;13.940
2002fk; 2;52562.32832;14.274
2002fk; 2;52573.31985;15.419
2002fk; 2;52576.33770;15.655
2002fk; 2;52582.43838;15.999
2002fk; 2;52583.32167;16.069
2002fk; 2;52601.21066;16.565
2002fk; 2;52602.24914;16.563
2002fk; 2;52603.25547;16.588
2002fk; 2;52612.30999;16.763
2002fk; 2;52614.23169;16.778
2002fk; 2;52620.28023;16.854
2002fk; 2;52635.18302;17.126
2002fk; 2;52637.14284;17.145
2002fk; 2;52644.06428;17.216
2002fk; 2;52644.07530;17.226
2002fk; 2;52661.17126;17.535
2002fk; 3;52545.41465;13.400
2002fk; 3;52551.48377;13.360
2002fk; 3;52552.43877;13.448
2002fk; 3;52557.34919;13.600
2002fk; 3;52559.38542;13.743
2002fk; 3;52562.33081;13.943
2002fk; 3;52566.37438;14.192
2002fk; 3;52573.32235;14.538
2002fk; 3;52576.34017;14.709
2002fk; 3;52582.44084;15.074
2002fk; 3;52583.32413;15.124
2002fk; 3;52601.21383;15.764
2002fk; 3;52602.25162;15.792
2002fk; 3;52603.25794;15.797
2002fk; 3;52612.31244;16.021
2002fk; 3;52613.18631;16.008
2002fk; 3;52614.23413;16.129
2002fk; 3;52617.24120;16.192
2002fk; 3;52620.28269;16.245
2002fk; 3;52635.18549;16.671
2002fk; 3;52637.14528;16.678
2002fk; 3;52644.06675;16.851
2002fk; 3;52644.07777;16.832
2002fk; 3;52661.17373;17.257
2002fk; 3;52666.10844;17.345
2002fk; 4;52545.41646;13.369
2002fk; 4;52551.47708;13.332
2002fk; 4;52551.48486;13.368
2002fk; 4;52557.35100;13.714
2002fk; 4;52562.33263;14.073
2002fk; 4;52566.37619;14.132
2002fk; 4;52573.32413;14.218
2002fk; 4;52576.34197;14.307
2002fk; 4;52582.44262;14.671
2002fk; 4;52583.32589;14.720
2002fk; 4;52602.25338;15.554
2002fk; 4;52603.25970;15.587
2002fk; 4;52612.31421;15.875
2002fk; 4;52613.18807;15.914
2002fk; 4;52614.23588;15.960
2002fk; 4;52617.24297;16.074
2002fk; 4;52620.28446;16.130
2002fk; 4;52635.18726;16.627
2002fk; 4;52637.14705;16.675
2002fk; 4;52644.06852;16.908
2002fk; 4;52644.07954;16.911
2002fk; 4;52661.17550;17.381
2002fk; 4;52666.11020;17.442
2002fk; 5;52545.41789;13.504
2002fk; 5;52551.47852;13.697
2002fk; 5;52552.44204;13.739
2002fk; 5;52557.35244;14.103
2002fk; 5;52559.38867;14.228
2002fk; 5;52562.33409;14.325
2002fk; 5;52566.37764;14.247
2002fk; 5;52573.32557;14.078
2002fk; 5;52576.34343;14.074
2002fk; 5;52582.44404;14.315
2002fk; 5;52583.32733;14.375
2002fk; 5;52601.21843;15.361
2002fk; 5;52602.25480;15.359
2002fk; 5;52603.26111;15.445
2002fk; 5;52612.31564;15.772
2002fk; 5;52613.18949;15.924
2002fk; 5;52614.23730;15.881
2002fk; 5;52617.24440;16.058
2002fk; 5;52620.28588;16.143
2002fk; 5;52635.18868;16.751
2002fk; 5;52637.14846;16.839
2002fk; 5;52644.06994;17.067
2002fk; 5;52644.08095;17.052
2002fk; 5;52661.17692;17.753
2002ha; 1;52577.17574;14.788
2002ha; 1;52589.08189;15.550
2002ha; 1;52593.06775;16.141
2002ha; 1;52601.06795;17.380
2002ha; 1;52602.14525;17.500
2002ha; 1;52603.09230;17.538
2002ha; 1;52614.09912;18.116
2002ha; 2;52577.17894;15.227
2002ha; 2;52580.12039;15.096
2002ha; 2;52580.13153;15.102
2002ha; 2;52589.08508;15.522
2002ha; 2;52593.07095;15.976
2002ha; 2;52601.07220;17.012
2002ha; 2;52602.14845;17.194
2002ha; 2;52603.09550;17.232
2002ha; 2;52614.10229;18.015
2002ha; 2;52819.44670;21.120
2002ha; 3;52577.18138;15.242
2002ha; 3;52580.12286;15.110
2002ha; 3;52580.13399;15.093
2002ha; 3;52589.08755;15.286
2002ha; 3;52593.07340;15.566
2002ha; 3;52601.07537;16.086
2002ha; 3;52602.15091;16.195
2002ha; 3;52603.09795;16.229
2002ha; 3;52614.10473;17.009
2002ha; 3;52819.44987;21.020
2002ha; 4;52577.18312;15.052
2002ha; 4;52580.13576;14.962
2002ha; 4;52589.08932;15.294
2002ha; 4;52593.07517;15.626
2002ha; 4;52601.07782;15.747
2002ha; 4;52602.15267;15.847
2002ha; 4;52603.09971;15.804
2002ha; 4;52614.10648;16.566
2002ha; 5;52577.18456;15.018
2002ha; 5;52580.12605;15.084
2002ha; 5;52580.13720;15.092
2002ha; 5;52589.09074;15.650
2002ha; 5;52593.07661;15.844
2002ha; 5;52601.07995;15.662
2002ha; 5;52602.15411;15.654
2002ha; 5;52603.10111;15.599
2002ha; 5;52614.10791;16.244
2002hd; 1;52579.46858;17.145
2002hd; 1;52579.47941;17.143
2002hd; 2;52579.47175;17.036
2002hd; 2;52579.48259;17.042
2002hd; 2;52580.49126;17.138
2002hd; 2;52580.50238;17.112
2002hd; 2;52583.48478;17.348
2002hd; 2;52673.32260;20.702
2002hd; 2;52705.24868;21.238
2002hd; 3;52579.47420;16.828
2002hd; 3;52579.48507;16.836
2002hd; 3;52580.49372;16.866
2002hd; 3;52580.50485;16.891
2002hd; 3;52583.48723;16.937
2002hd; 3;52641.39103;19.686
2002hd; 3;52673.32505;20.466
2002hd; 3;52705.25183;21.067
2002hd; 4;52579.47595;16.772
2002hd; 4;52580.49549;16.824
2002hd; 4;52580.50660;16.840
2002hd; 4;52583.48899;16.886
2002hd; 4;52603.37523;17.802
2002hd; 4;52641.39278;19.434
2002hd; 5;52579.47737;17.301
2002hd; 5;52579.48824;17.186
2002hd; 5;52580.49691;17.159
2002hd; 5;52580.50802;17.222
2002hd; 5;52603.37667;17.618
2002hd; 5;52641.39419;19.148
2002hd; 5;52673.32822;19.742
2002hd; 5;52705.25606;20.257
2002he; 1;52580.47449;16.303
2002he; 1;52583.46311;16.116
2002he; 1;52603.34931;18.714
2002he; 2;52579.43618;16.890
2002he; 2;52579.44843;16.877
2002he; 2;52579.46056;16.869
2002he; 2;52580.47769;16.724
2002he; 2;52601.41089;17.841
